Unnamed: 0,VPD_NOMINALINCIDENTID_PK,VPD_CONSENTNAME,VPD_NOCONSENTREASON,VPD_CREATEDON,VPD_LASTUPDATEDON,VPD_NOMINALSYNOPSIS,VPD_GPCONSENT,VPD_VPTYPEID_FK,VPD_INCIDENTID_FK,VPD_WELLBEINGCOMMENTS,VPD_NOTINFORMEDREASON,VPD_NOGPCONSENTREASON,VPD_SCRA,VPD_THREEPOINTTEST,VPD_YOUTHATTITUDE,VPD_PARENTATTITUDE,VPD_NOMINALSVIEW,VPD_CHILDPROTECTION,VPD_RECORD_START_DATE,VPD_FORENAME,VPD_SURNAME,VPD_MAIDEN_NAME,VPD_CREATEDON_1,VPD_PLACEOFBIRTH,VPD_PERSONLANGUAGE,VPD_INTERPRETERREQID_FK,VPD_DISABILITY,VPD_DISABILITYDESC,VPD_PERSONETHNICAPPEARANCE,VPD_PERSONGENDER,VPD_KNOWNAS,VPD_REPEATVICTIM,VPD_REPEATPERPETRATOR,misper_misperid,entities_landmarks,entities_addresses,entities_location_types,entities_people_names,entities_people_desc,entities_people_relat,entities_pattern_types,vpd_serious_and_organised_crime_exploitation,vpd_stalking_and_harassment,vpd_suicide_concern,vpd_violence_used,vpd_weapon_used__acra_only_,vpd_bullying,vpd_child_at_locus,vpd_neglect,vpd_self_neglect,vpd_child_criminal_exploitation__cce_,vpd_child_sexual_exploitation__cse_,vpd_community_triage_service,vpd_distress_brief_intervention__dbi_,vpd_dsdas,vpd_child_victim,vpd_child_witnessed,vpd_female_genital_mutilation__fgm_,vpd_forced_marriage__fm_,vpd_gambling,vpd_honour_based_abuse__hba_,vpd_human_trafficking,vpd_looked_after_accommodated_child__laac_,vpd_missing_person,vpd_online_child_sexual_abuse_and_exploitation__ocsae_,vpd_pregnancy__unborn_baby_,vpd_sexual_harm,vpd_elderly,vpd_attempted_suicide,vpd_financial,vpd_sight_loss,vpd_physical_disability,vpd_psychological_harm,vpd_self_harm,vpd_isolation,vpd_hearing_loss,vpd_alcohol_consumption,vpd_learning_disability,vpd_communication_needs,vpd_mental_health_issues,vpd_drug_consumption,vpd_other,vpd_radicalisation
1,101086,Francesca Hussain,No consent was given for information to be shared.,2023-03-07 21:05:36,2023-03-09 21:05:36,Samantha needs help due to abuse.,2,1,719573,Samantha requires support due to ongoing victimization issues.,No consent was given for information to be shared.,No consent was given for information to be shared.,100,1,Samantha felt distrustful and anxious about the police involvement.,The parents' attitude could have been protective and concerned.,Samantha feels her privacy is being invaded without consent.,True,28-Nov-2022 14:48:11.000Z[UTC],Samantha,Murphy,,2022-11-03 07:42:36,Exeter,English,1,Not Known,,Mixed,Female,Azure,Y,N,5223,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,101087,Samantha Murphy,,2023-07-03 00:40:36,2023-07-03 00:40:36,"Samantha, feeling distressed, was found on an airplane with Roger Parkinson and is receiving appropriate support now.",4,1,987743,Samantha is safe and receiving support for her wellbeing.,,,100,2,Samantha felt frustrated but hopeful for police support this time.,The parents may have felt concerned and skeptical about their children's engagement with the police.,Samantha aware of situation and consents to database inclusion.,True,28-Nov-2022 14:48:11.000Z[UTC],Samantha,Murphy,,2022-11-03 07:42:36,Exeter,English,1,Not Known,,Mixed,Female,Azure,Y,N,5223,,,airplane,Roger Parkinson,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,101088,Roger Parkinson,Would not engage with police,2023-09-02 13:54:36,2023-09-02 13:54:36,,2,1,998477,Samantha remains vulnerable; engagement with support is crucial.,Would not engage with police,Would not engage with police,100,1,Samantha distrusts police and is disengaged from the system.,"The parents may have exhibited skepticism towards law enforcement, potentially reinforcing a general distrust of the system within the family.",Samantha unwilling to cooperate with police involvement.,True,28-Nov-2022 14:48:11.000Z[UTC],Samantha,Murphy,,2022-11-03 07:42:36,Exeter,English,1,Not Known,,Mixed,Female,Azure,Y,N,5223,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,101089,Samantha Murphy,,2023-10-19 08:58:36,2023-10-21 08:58:36,"Samantha left airplane, no note.",100,1,999412,Samantha is coping well despite being a repeated victim.,,,100,2,Samantha expressed trust in the police for support and protection.,Parents may have exhibited a more cautious or skeptical attitude towards engagement with the police.,Samantha consented to database entry for her safety.,True,28-Nov-2022 14:48:11.000Z[UTC],Samantha,Murphy,,2022-11-03 07:42:36,Exeter,English,1,Not Known,,Mixed,Female,Azure,Y,N,5223,,,airplane,,,,left behind no note,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,101090,Richard Elliott,Unable to locate,2023-11-07 16:33:36,2023-11-07 16:33:36,,2,1,999884,Samantha requires ongoing support due to repeated victimization.,Unable to locate,Unable to locate,100,2,Samantha expressed distrust and frustration towards the police.,"The parents' attitude may have included concerns about the safety and well-being of their children, possibly leading to a protective stance toward law enforcement.",Samantha unable to consent due to repeated victimization.,True,28-Nov-2022 14:48:11.000Z[UTC],Samantha,Murphy,,2022-11-03 07:42:36,Exeter,English,1,Not Known,,Mixed,Female,Azure,Y,N,5223,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,101091,Richard Elliott,,2023-12-06 08:25:36,2023-12-08 08:25:36,"Samantha, supported by friend Jacob Hobbs, is receiving help after recurring victimization incidents, ensuring her safety and ongoing wellbeing.",100,1,1000020,Samantha is safe and receiving support for previous victimization.,,,100,1,Samantha feels wary of police due to past victimization.,The parents' attitude may have been one of distrust or concern regarding police interactions.,Samantha consented to database inclusion for support and safety.,True,28-Nov-2022 14:48:11.000Z[UTC],Samantha,Murphy,,2022-11-03 07:42:36,Exeter,English,1,Not Known,,Mixed,Female,Azure,Y,N,5223,,,,,friend,Jacob Hobbs,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,101092,Samantha Murphy,,2024-02-08 21:33:36,2024-02-08 21:33:36,Samantha felt unsafe on airplane.,1,1,1000033,Samantha is receiving support for ongoing victimization issues.,,,100,1,Samantha feels uneasy but understands the need for police involvement.,The parents' attitude could have been one of concern and skepticism regarding police involvement.,Samantha consents to database entry for ongoing support.,True,28-Nov-2022 14:48:11.000Z[UTC],Samantha,Murphy,,2022-11-03 07:42:36,Exeter,English,1,Not Known,,Mixed,Female,Azure,Y,N,5223,,,airplane,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,101093,Samantha Murphy,,2024-04-15 13:12:36,2024-04-17 13:12:36,,2,1,1000036,Samantha is receiving support after being a repeated victim.,,,100,1,Samantha felt distrustful of the police due to ongoing victimization.,The parents' attitude could have been characterized by a heightened concern for their children's safety and well-being.,Samantha aware of situation and approves database entry.,True,28-Nov-2022 14:48:11.000Z[UTC],Samantha,Murphy,,2022-11-03 07:42:36,Exeter,English,1,Not Known,,Mixed,Female,Azure,Y,N,5223,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,101094,Samantha Murphy,,2024-05-18 07:58:36,2024-05-18 07:58:36,,1,1,1000166,Samantha is receiving support and is currently safe.,,,100,2,Samantha feels distrustful of police after repeated victimization.,"The parents may have exhibited a protective attitude towards their children, emphasizing caution in interactions with law enforcement.",Samantha feels confident sharing her information for support.,True,28-Nov-2022 14:48:11.000Z[UTC],Samantha,Murphy,,2022-11-03 07:42:36,Exeter,English,1,Not Known,,Mixed,Female,Azure,Y,N,5223,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101095,Laura Goodwin,Unable to locate,2021-03-30 02:27:21,2021-03-31 05:04:21,"Donald, aged 11, got separated from his brother while on a cruise ship. He was later found at a safe house mistakenly thinking it was their remote cabin. His visual impairment may have contributed to the confusion.",100,1,160341,Donald is adapting well with visual impairment support services.,Unable to locate,Unable to locate,100,2,Donald seemed indifferent and wary towards the police involvement.,"Given Donald's indifference and wariness towards police involvement, it is likely that the parents' attitude could be one of concern or skepticism.",Donald unable to provide consent due to visual impairment.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,"remote cabin,safe house,cruise ship",,brother,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101096,Oliver Williams,,2021-08-29 12:16:21,2021-08-31 12:16:21,Donald felt low after a discussion with brother Adrian Webb and needed support for his vision.,1,1,795356,Donald is adjusting well with appropriate support for his disability.,,,100,2,Donald seemed indifferent towards the police involvement.,"Given the youth's indifference towards police involvement, the parents may have had a cautious or protective attitude.",Donald aware of situation but struggling to comprehend fully.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,,,,brother Adrian Webb,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,101097,Diane Wall,,2021-10-01 15:48:21,2021-10-01 15:48:21,"Donald, a child with visual impairment, is receiving support to enhance his wellbeing and life skills.",4,1,807086,Donald is receiving support for his visual impairment needs.,,,100,2,Donald showed trust and respect towards the police.,"Given the youth’s trust and respect towards the police, it can be inferred that the parents might hold a positive attitude towards law enforcement as well.",Donald understands the situation despite his visual impairment.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,101098,Alex Mann,Unable to locate,2022-03-17 09:06:21,2022-03-19 09:06:21,"Donald, with grandfather Joshua, was stressed in a cabin, now heading to safe house.",4,1,888635,Donald is navigating challenges due to visual impairment.,Unable to locate,Unable to locate,100,2,Donald showed indifference towards the police involvement.,The parents' attitude could have been one of concern or skepticism regarding police involvement.,Donald not able to consent for database entry due to disability.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,"safe house,cabin",,,grandfather Joshua,chronic illness stress,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,101099,Laura Goodwin,Unable to locate,2022-09-09 19:18:21,2022-09-11 19:18:21,,2,1,893302,Donald needs support for his visual impairment and overall wellbeing.,Unable to locate,Unable to locate,100,1,Donald showed indifference towards police involvement and their inquiries.,The parents' attitude towards police involvement may have been one of concern or skepticism.,Donald unable to provide consent due to visual impairment.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,101100,Oliver Williams,,2022-10-18 22:33:21,2022-10-20 22:33:21,"Donald, visually impaired, interacted with Charles Mason, requiring additional support and awareness.",100,1,909274,Donald is adjusting well and receiving support for his needs.,,,100,1,Donald appeared cooperative and understanding towards the police.,"Based on the cooperative and understanding demeanor of Donald towards the police, it can be inferred that his parents may have adopted a supportive and trusting attitude towards law enforcement.",Donald understands the situation despite his visual impairment.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,,Charles Mason,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,101101,Gary Thomas,Would not engage with police,2023-03-04 15:32:21,2023-03-06 15:32:21,"Donald, age 11, struggles with chronic illness stress exacerbated by his visual impairment. He's receiving appropriate support, but the stress levels continue to impact his daily activities. Consent for further police engagement was not given.",1,1,979562,Donald is receiving appropriate support for his visual impairment.,Would not engage with police,Would not engage with police,100,1,"Donald showed reluctance to engage with police, harboring distrust.","The parents' attitude may have reflected concerns about their child's safety and wellbeing, leading them to be protective and cautious regarding interactions with law enforcement.",Donald unwilling to engage; prefers not to involve authorities.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,N,8990,,,,,,,chronic illness stress,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7,101102,Donald Thomas,,2023-03-18 02:40:21,2023-03-18 02:40:21,,100,1,998278,Donald shows resilience despite challenges from visual impairment.,,,100,1,Donald seemed indifferent towards the police and their actions.,The parents' attitude towards engagement with the police may have been one of concern or distrust.,"Donald aware of situation, consents to database entry.",True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,101103,Donald Thomas,,2023-04-05 14:17:21,2023-04-06 05:54:21,,2,1,999770,Donald has visual impairment and has engaged in harmful behaviors.,,,100,1,Donald showed indifference towards the police involvement.,The parents' attitude towards police involvement could have been one of concern or apprehension.,"""Donald aware of situation, consented to database entry.",True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9,101104,Gary Thomas,,2023-09-05 05:40:21,2023-09-07 05:40:21,"Donald, guided by Jasmine, exhibits disruptive behavior, despite being resilient and receiving support.",4,1,999857,Donald shows resilience and receives support for his visual impairment.,,,100,2,Donald seemed indifferent towards the police and their involvement.,"Given Donald's indifference towards the police's involvement, it is possible that his parents may have exhibited a more critical or protective attitude.","Donald aware of situation, consented to database entry.",True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,Jasmine,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,101105,Donald Thomas,,2024-01-30 06:46:21,2024-01-30 06:46:21,,4,1,999959,Donald is receiving support for his visual impairment challenges.,,,100,1,Donald seemed indifferent to police involvement.,The parents' attitude could have been one of concern or apprehension regarding police involvement.,Donald feels supported despite the ongoing situation.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,101106,Donald Thomas,,2024-04-27 02:16:21,2024-04-27 02:16:21,"Donald, suspected visa issues, missing after contact with Elaine Moore; requires support for visual impairment.",2,1,999971,Donald requires additional support due to visual impairment challenges.,,,100,2,Donald showed defiance and indifference towards the police.,"Given the youth's defiance and indifference towards the police, it is possible that the parents’ attitude might reflect concern or disapproval regarding their child's behavior.",Donald understands situation but feels anxious about future.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,Elaine Moore,,,suspected visa issues,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,101107,Donald Thomas,,2024-07-02 16:41:21,2024-07-04 16:41:21,,100,1,999981,Donald requires ongoing support due to his visual impairment.,,,100,1,Donald showed indifference towards the police involvement in his case.,The parents' attitude towards police involvement in Donald's case could have been one of concern or skepticism.,"Donald aware of situation, consents to database entry.",True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,101108,Donald Thomas,,2024-12-10 09:31:21,2024-12-12 09:31:21,"Donald, age 11, repeatedly engages in risky behavior on Gallanach Road, PA34 4PE. Despite support for his visual impairment, supervision remains crucial.",2,1,999983,Donald is receiving support for his visual impairment needs.,,,100,1,Donald showed indifference towards police involvement.,The parents' attitude may have been one of concern or apprehension regarding police involvement.,Donald aware of situation; consent given for database entry.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,Gallanach Road PA34 4PE,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,101109,Donald Thomas,,2025-01-28 01:54:21,2025-01-28 01:54:21,,2,1,999991,Donald is receiving support for his visual impairment needs.,,,100,2,Donald showed indifference toward law enforcement and their actions.,The parents' attitude toward law enforcement could have been one of concern or disapproval.,Donald understands and consents to database input despite impairment.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,101110,Oliver Williams,,2025-04-01 17:30:21,2025-04-01 17:30:21,,4,1,1000048,Donald requires support due to visual impairment and past incidents.,,,100,1,Donald seemed indifferent to the police involvement in his situation.,The parents' attitude may have been one of concern and apprehension regarding police involvement.,Donald understands situation but struggles with visual impairment.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16,101111,Garry Parker,Would not engage with police,2025-05-19 00:50:21,2025-05-19 00:50:21,,1,1,1000060,Donald has visual impairment and has exhibited concerning behaviors.,Would not engage with police,Would not engage with police,100,1,Donald was dismissive and uncooperative with the police.,"Given the youth's dismissive and uncooperative attitude toward police, it is possible that the parents may have exhibited a similarly skeptical view of law enforcement.",Donald felt unable to engage with police regarding situation.,True,28-Nov-2022 14:48:11.000Z[UTC],Donald,Thomas,,2021-01-11 08:54:21,Oxford,English,1,Yes (please specify),Visual Impairment,Black British,Male,,N,Y,8990,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,101112,Kate Connolly,,2025-01-09 03:36:00,2025-01-09 03:36:00,,2,1,175773,Kate is thriving and well-supported in her current environment.,,,100,2,"Kate seemed indifferent towards the police, showing no concern.","The parents could have displayed a protective attitude towards the police, emphasizing the importance of law enforcement and encouraging their child to engage positively with officers.",Kate consented to database input and feels secure.,True,28-Nov-2022 14:48:11.000Z[UTC],Kate,Connolly,,2024-12-23 23:35:00,Chester,Punjabi,1,Not Known,,Black British,Female,Error,N,N,42,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101113,Luke Smith,Would not engage with police,2025-03-24 04:13:00,2025-03-24 04:13:00,Kate had personality changes before her brief disappearance.,1,1,359160,Kate is currently safe and not at risk of harm.,Would not engage with police,Would not engage with police,100,2,Kate was dismissive and unwilling to engage with the police.,The parents’ attitude could have been one of concern and protectiveness regarding their child's engagement with the police.,Kate prefers not to engage with police or database.,True,28-Nov-2022 14:48:11.000Z[UTC],Kate,Connolly,,2024-12-23 23:35:00,Chester,Punjabi,1,Not Known,,Black British,Female,Error,N,N,42,,,,,,,personality changes before disappearance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101114,Sandra Simpson,,2022-11-11 14:16:13,2022-11-11 14:16:13,,4,1,117250,Sandra is managing her mobility impairment with ongoing support.,,,100,1,Sandra showed trust in the police and appreciated their support.,The parents' attitude could have been one of skepticism or concern regarding police engagement.,Sandra understands situation but requires assistance for mobility.,,28-Nov-2022 14:48:11.000Z[UTC],Sandra,Simpson,,2022-07-28 06:06:13,St Davids,English,1,Yes (please specify),Mobility Impairment,Asian Indian,Female,MidnightBlue,N,N,1276,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
